ALDER;CIVILSTAND;KØN;TID;OMRÅDE;INDHOLD
118 år;Gift/separeret;I alt;2016K4;Esbjerg;0
118 år;Gift/separeret;I alt;2016K4;Odense;0
118 år;Gift/separeret;I alt;2016K4;Hele landet;0
118 år;Gift/separeret;I alt;2017K4;København;0
118 år;Gift/separeret;I alt;2017K4;Aalborg;0
118 år;Gift/separeret;I alt;2017K4;Aarhus;0
118 år;Gift/separeret;I alt;2017K4;Esbjerg;0
118 år;Gift/separeret;I alt;2017K4;Odense;0
118 år;Gift/separeret;I alt;2017K4;Hele landet;0
118 år;Gift/separeret;I alt;2018K4;København;0
118 år;Gift/separeret;I alt;2018K4;Aalborg;0
118 år;Gift/separeret;I alt;2018K4;Aarhus;0
118 år;Gift/separeret;I alt;2018K4;Esbjerg;0
118 år;Gift/separeret;I alt;2018K4;Odense;0
118 år;Gift/separeret;I alt;2018K4;Hele landet;0
118 år;Gift/separeret;I alt;2019K4;København;0
118 år;Gift/separeret;I alt;2019K4;Aalborg;0
118 år;Gift/separeret;I alt;2019K4;Aarhus;0
118 år;Gift/separeret;I alt;2019K4;Esbjerg;0
118 år;Gift/separeret;I alt;2019K4;Odense;0
118 år;Gift/separeret;I alt;2019K4;Hele landet;0
118 år;Gift/separeret;I alt;2020K4;København;0
118 år;Gift/separeret;I alt;2020K4;Aalborg;0
118 år;Gift/separeret;I alt;2020K4;Aarhus;0
118 år;Gift/separeret;I alt;2020K4;Esbjerg;0
118 år;Gift/separeret;I alt;2020K4;Odense;0
118 år;Gift/separeret;I alt;2020K4;Hele landet;0
118 år;Enke/enkemand;I alt;2008K4;København;0
118 år;Enke/enkemand;I alt;2008K4;Aalborg;0
118 år;Enke/enkemand;I alt;2008K4;Aarhus;0
118 år;Enke/enkemand;I alt;2008K4;Esbjerg;0
118 år;Enke/enkemand;I alt;2008K4;Odense;0
118 år;Enke/enkemand;I alt;2008K4;Hele landet;0
118 år;Enke/enkemand;I alt;2009K4;København;0
118 år;Enke/enkemand;I alt;2009K4;Aalborg;0
118 år;Enke/enkemand;I alt;2009K4;Aarhus;0
118 år;Enke/enkemand;I alt;2009K4;Esbjerg;0
118 år;Enke/enkemand;I alt;2009K4;Odense;0
118 år;Enke/enkemand;I alt;2009K4;Hele landet;0
118 år;Enke/enkemand;I alt;2010K4;København;0
118 år;Enke/enkemand;I alt;2010K4;Aalborg;0
118 år;Enke/enkemand;I alt;2010K4;Aarhus;0
118 år;Enke/enkemand;I alt;2010K4;Esbjerg;0
118 år;Enke/enkemand;I alt;2010K4;Odense;0
118 år;Enke/enkemand;I alt;2010K4;Hele landet;0
118 år;Enke/enkemand;I alt;2011K4;København;0
118 år;Enke/enkemand;I alt;2011K4;Aalborg;0
118 år;Enke/enkemand;I alt;2011K4;Aarhus;0
118 år;Enke/enkemand;I alt;2011K4;Esbjerg;0
118 år;Enke/enkemand;I alt;2011K4;Odense;0
118 år;Enke/enkemand;I alt;2011K4;Hele landet;0
118 år;Enke/enkemand;I alt;2012K4;København;0
118 år;Enke/enkemand;I alt;2012K4;Aalborg;0
118 år;Enke/enkemand;I alt;2012K4;Aarhus;0
118 år;Enke/enkemand;I alt;2012K4;Esbjerg;0
118 år;Enke/enkemand;I alt;2012K4;Odense;0
118 år;Enke/enkemand;I alt;2012K4;Hele landet;0
118 år;Enke/enkemand;I alt;2013K4;København;0
118 år;Enke/enkemand;I alt;2013K4;Aalborg;0
118 år;Enke/enkemand;I alt;2013K4;Aarhus;0
118 år;Enke/enkemand;I alt;2013K4;Esbjerg;0
118 år;Enke/enkemand;I alt;2013K4;Odense;0
118 år;Enke/enkemand;I alt;2013K4;Hele landet;0
118 år;Enke/enkemand;I alt;2014K4;København;0
118 år;Enke/enkemand;I alt;2014K4;Aalborg;0
118 år;Enke/enkemand;I alt;2014K4;Aarhus;0
118 år;Enke/enkemand;I alt;2014K4;Esbjerg;0
118 år;Enke/enkemand;I alt;2014K4;Odense;0
118 år;Enke/enkemand;I alt;2014K4;Hele landet;0
118 år;Enke/enkemand;I alt;2015K4;København;0
118 år;Enke/enkemand;I alt;2015K4;Aalborg;0
118 år;Enke/enkemand;I alt;2015K4;Aarhus;0
118 år;Enke/enkemand;I alt;2015K4;Esbjerg;0
118 år;Enke/enkemand;I alt;2015K4;Odense;0
118 år;Enke/enkemand;I alt;2015K4;Hele landet;0
118 år;Enke/enkemand;I alt;2016K4;København;0
118 år;Enke/enkemand;I alt;2016K4;Aalborg;0
118 år;Enke/enkemand;I alt;2016K4;Aarhus;0
118 år;Enke/enkemand;I alt;2016K4;Esbjerg;0
118 år;Enke/enkemand;I alt;2016K4;Odense;0
118 år;Enke/enkemand;I alt;2016K4;Hele landet;0
118 år;Enke/enkemand;I alt;2017K4;København;0
118 år;Enke/enkemand;I alt;2017K4;Aalborg;0
118 år;Enke/enkemand;I alt;2017K4;Aarhus;0
118 år;Enke/enkemand;I alt;2017K4;Esbjerg;0
118 år;Enke/enkemand;I alt;2017K4;Odense;0
118 år;Enke/enkemand;I alt;2017K4;Hele landet;0
118 år;Enke/enkemand;I alt;2018K4;København;0
118 år;Enke/enkemand;I alt;2018K4;Aalborg;0
118 år;Enke/enkemand;I alt;2018K4;Aarhus;0
118 år;Enke/enkemand;I alt;2018K4;Esbjerg;0
118 år;Enke/enkemand;I alt;2018K4;Odense;0
118 år;Enke/enkemand;I alt;2018K4;Hele landet;0
118 år;Enke/enkemand;I alt;2019K4;København;0
118 år;Enke/enkemand;I alt;2019K4;Aalborg;0
118 år;Enke/enkemand;I alt;2019K4;Aarhus;0
118 år;Enke/enkemand;I alt;2019K4;Esbjerg;0
118 år;Enke/enkemand;I alt;2019K4;Odense;0
118 år;Enke/enkemand;I alt;2019K4;Hele landet;0
118 år;Enke/enkemand;I alt;2020K4;København;0
118 år;Enke/enkemand;I alt;2020K4;Aalborg;0
118 år;Enke/enkemand;I alt;2020K4;Aarhus;0
118 år;Enke/enkemand;I alt;2020K4;Esbjerg;0
118 år;Enke/enkemand;I alt;2020K4;Odense;0
118 år;Enke/enkemand;I alt;2020K4;Hele landet;0
118 år;Fraskilt;I alt;2008K4;København;0
118 år;Fraskilt;I alt;2008K4;Aalborg;0
118 år;Fraskilt;I alt;2008K4;Aarhus;0
118 år;Fraskilt;I alt;2008K4;Esbjerg;0
118 år;Fraskilt;I alt;2008K4;Odense;0
118 år;Fraskilt;I alt;2008K4;Hele landet;0
118 år;Fraskilt;I alt;2009K4;København;0
118 år;Fraskilt;I alt;2009K4;Aalborg;0
118 år;Fraskilt;I alt;2009K4;Aarhus;0
118 år;Fraskilt;I alt;2009K4;Esbjerg;0
118 år;Fraskilt;I alt;2009K4;Odense;0
118 år;Fraskilt;I alt;2009K4;Hele landet;0
118 år;Fraskilt;I alt;2010K4;København;0
118 år;Fraskilt;I alt;2010K4;Aalborg;0
118 år;Fraskilt;I alt;2010K4;Aarhus;0
118 år;Fraskilt;I alt;2010K4;Esbjerg;0
118 år;Fraskilt;I alt;2010K4;Odense;0
118 år;Fraskilt;I alt;2010K4;Hele landet;0
118 år;Fraskilt;I alt;2011K4;København;0
118 år;Fraskilt;I alt;2011K4;Aalborg;0
118 år;Fraskilt;I alt;2011K4;Aarhus;0
118 år;Fraskilt;I alt;2011K4;Esbjerg;0
118 år;Fraskilt;I alt;2011K4;Odense;0
118 år;Fraskilt;I alt;2011K4;Hele landet;0
118 år;Fraskilt;I alt;2012K4;København;0
118 år;Fraskilt;I alt;2012K4;Aalborg;0
118 år;Fraskilt;I alt;2012K4;Aarhus;0
118 år;Fraskilt;I alt;2012K4;Esbjerg;0
118 år;Fraskilt;I alt;2012K4;Odense;0
118 år;Fraskilt;I alt;2012K4;Hele landet;0
118 år;Fraskilt;I alt;2013K4;København;0
118 år;Fraskilt;I alt;2013K4;Aalborg;0
118 år;Fraskilt;I alt;2013K4;Aarhus;0
118 år;Fraskilt;I alt;2013K4;Esbjerg;0
118 år;Fraskilt;I alt;2013K4;Odense;0
118 år;Fraskilt;I alt;2013K4;Hele landet;0
118 år;Fraskilt;I alt;2014K4;København;0
118 år;Fraskilt;I alt;2014K4;Aalborg;0
118 år;Fraskilt;I alt;2014K4;Aarhus;0
118 år;Fraskilt;I alt;2014K4;Esbjerg;0
118 år;Fraskilt;I alt;2014K4;Odense;0
118 år;Fraskilt;I alt;2014K4;Hele landet;0
118 år;Fraskilt;I alt;2015K4;København;0
118 år;Fraskilt;I alt;2015K4;Aalborg;0
118 år;Fraskilt;I alt;2015K4;Aarhus;0
118 år;Fraskilt;I alt;2015K4;Esbjerg;0
118 år;Fraskilt;I alt;2015K4;Odense;0
118 år;Fraskilt;I alt;2015K4;Hele landet;0
118 år;Fraskilt;I alt;2016K4;København;0
118 år;Fraskilt;I alt;2016K4;Aalborg;0
118 år;Fraskilt;I alt;2016K4;Aarhus;0
118 år;Fraskilt;I alt;2016K4;Esbjerg;0
118 år;Fraskilt;I alt;2016K4;Odense;0
118 år;Fraskilt;I alt;2016K4;Hele landet;0
118 år;Fraskilt;I alt;2017K4;København;0
118 år;Fraskilt;I alt;2017K4;Aalborg;0
118 år;Fraskilt;I alt;2017K4;Aarhus;0
118 år;Fraskilt;I alt;2017K4;Esbjerg;0
118 år;Fraskilt;I alt;2017K4;Odense;0
118 år;Fraskilt;I alt;2017K4;Hele landet;0
118 år;Fraskilt;I alt;2018K4;København;0
118 år;Fraskilt;I alt;2018K4;Aalborg;0
118 år;Fraskilt;I alt;2018K4;Aarhus;0
118 år;Fraskilt;I alt;2018K4;Esbjerg;0
118 år;Fraskilt;I alt;2018K4;Odense;0
118 år;Fraskilt;I alt;2018K4;Hele landet;0
118 år;Fraskilt;I alt;2019K4;København;0
118 år;Fraskilt;I alt;2019K4;Aalborg;0
118 år;Fraskilt;I alt;2019K4;Aarhus;0
118 år;Fraskilt;I alt;2019K4;Esbjerg;0
118 år;Fraskilt;I alt;2019K4;Odense;0
118 år;Fraskilt;I alt;2019K4;Hele landet;0
118 år;Fraskilt;I alt;2020K4;København;0
118 år;Fraskilt;I alt;2020K4;Aalborg;0
118 år;Fraskilt;I alt;2020K4;Aarhus;0
118 år;Fraskilt;I alt;2020K4;Esbjerg;0
118 år;Fraskilt;I alt;2020K4;Odense;0
118 år;Fraskilt;I alt;2020K4;Hele landet;0
118 år;I alt;I alt;2008K4;København;0
118 år;I alt;I alt;2008K4;Aalborg;0
118 år;I alt;I alt;2008K4;Aarhus;0
118 år;I alt;I alt;2008K4;Esbjerg;0
118 år;I alt;I alt;2008K4;Odense;0
118 år;I alt;I alt;2008K4;Hele landet;0
118 år;I alt;I alt;2009K4;København;0
118 år;I alt;I alt;2009K4;Aalborg;0
118 år;I alt;I alt;2009K4;Aarhus;0
118 år;I alt;I alt;2009K4;Esbjerg;0
118 år;I alt;I alt;2009K4;Odense;0
118 år;I alt;I alt;2009K4;Hele landet;0
118 år;I alt;I alt;2010K4;København;0
118 år;I alt;I alt;2010K4;Aalborg;0
118 år;I alt;I alt;2010K4;Aarhus;0
118 år;I alt;I alt;2010K4;Esbjerg;0
118 år;I alt;I alt;2010K4;Odense;0
118 år;I alt;I alt;2010K4;Hele landet;0
118 år;I alt;I alt;2011K4;København;0
118 år;I alt;I alt;2011K4;Aalborg;0
118 år;I alt;I alt;2011K4;Aarhus;0
118 år;I alt;I alt;2011K4;Esbjerg;0
118 år;I alt;I alt;2011K4;Odense;0
118 år;I alt;I alt;2011K4;Hele landet;0
118 år;I alt;I alt;2012K4;København;0
118 år;I alt;I alt;2012K4;Aalborg;0
118 år;I alt;I alt;2012K4;Aarhus;0
118 år;I alt;I alt;2012K4;Esbjerg;0
118 år;I alt;I alt;2012K4;Odense;0
118 år;I alt;I alt;2012K4;Hele landet;0
118 år;I alt;I alt;2013K4;København;0
118 år;I alt;I alt;2013K4;Aalborg;0
118 år;I alt;I alt;2013K4;Aarhus;0
118 år;I alt;I alt;2013K4;Esbjerg;0
118 år;I alt;I alt;2013K4;Odense;0
118 år;I alt;I alt;2013K4;Hele landet;0
118 år;I alt;I alt;2014K4;København;0
118 år;I alt;I alt;2014K4;Aalborg;0
118 år;I alt;I alt;2014K4;Aarhus;0
118 år;I alt;I alt;2014K4;Esbjerg;0
118 år;I alt;I alt;2014K4;Odense;0
118 år;I alt;I alt;2014K4;Hele landet;0
118 år;I alt;I alt;2015K4;København;0
118 år;I alt;I alt;2015K4;Aalborg;0
118 år;I alt;I alt;2015K4;Aarhus;0
118 år;I alt;I alt;2015K4;Esbjerg;0
118 år;I alt;I alt;2015K4;Odense;0
118 år;I alt;I alt;2015K4;Hele landet;0
118 år;I alt;I alt;2016K4;København;0
118 år;I alt;I alt;2016K4;Aalborg;0
118 år;I alt;I alt;2016K4;Aarhus;0
118 år;I alt;I alt;2016K4;Esbjerg;0
118 år;I alt;I alt;2016K4;Odense;0
118 år;I alt;I alt;2016K4;Hele landet;0
118 år;I alt;I alt;2017K4;København;0
118 år;I alt;I alt;2017K4;Aalborg;0
118 år;I alt;I alt;2017K4;Aarhus;0
118 år;I alt;I alt;2017K4;Esbjerg;0
118 år;I alt;I alt;2017K4;Odense;0
118 år;I alt;I alt;2017K4;Hele landet;0
118 år;I alt;I alt;2018K4;København;0
118 år;I alt;I alt;2018K4;Aalborg;0
118 år;I alt;I alt;2018K4;Aarhus;0
118 år;I alt;I alt;2018K4;Esbjerg;0
118 år;I alt;I alt;2018K4;Odense;0
118 år;I alt;I alt;2018K4;Hele landet;0
118 år;I alt;I alt;2019K4;København;0
118 år;I alt;I alt;2019K4;Aalborg;0
118 år;I alt;I alt;2019K4;Aarhus;0
118 år;I alt;I alt;2019K4;Esbjerg;0
118 år;I alt;I alt;2019K4;Odense;0
118 år;I alt;I alt;2019K4;Hele landet;0
118 år;I alt;I alt;2020K4;København;0
118 år;I alt;I alt;2020K4;Aalborg;0
118 år;I alt;I alt;2020K4;Aarhus;0
118 år;I alt;I alt;2020K4;Esbjerg;0
118 år;I alt;I alt;2020K4;Odense;0
118 år;I alt;I alt;2020K4;Hele landet;0
119 år;Ugift;I alt;2008K4;København;0
119 år;Ugift;I alt;2008K4;Aalborg;0
119 år;Ugift;I alt;2008K4;Aarhus;0
119 år;Ugift;I alt;2008K4;Esbjerg;0
119 år;Ugift;I alt;2008K4;Odense;0
119 år;Ugift;I alt;2008K4;Hele landet;0
119 år;Ugift;I alt;2009K4;København;0
119 år;Ugift;I alt;2009K4;Aalborg;0
119 år;Ugift;I alt;2009K4;Aarhus;0
119 år;Ugift;I alt;2009K4;Esbjerg;0
119 år;Ugift;I alt;2009K4;Odense;0
119 år;Ugift;I alt;2009K4;Hele landet;0
119 år;Ugift;I alt;2010K4;København;0
119 år;Ugift;I alt;2010K4;Aalborg;0
119 år;Ugift;I alt;2010K4;Aarhus;0
119 år;Ugift;I alt;2010K4;Esbjerg;0
119 år;Ugift;I alt;2010K4;Odense;0
119 år;Ugift;I alt;2010K4;Hele landet;0
119 år;Ugift;I alt;2011K4;København;0
119 år;Ugift;I alt;2011K4;Aalborg;0
119 år;Ugift;I alt;2011K4;Aarhus;0
119 år;Ugift;I alt;2011K4;Esbjerg;0
119 år;Ugift;I alt;2011K4;Odense;0
119 år;Ugift;I alt;2011K4;Hele landet;0
119 år;Ugift;I alt;2012K4;København;0
119 år;Ugift;I alt;2012K4;Aalborg;0
119 år;Ugift;I alt;2012K4;Aarhus;0
119 år;Ugift;I alt;2012K4;Esbjerg;0
119 år;Ugift;I alt;2012K4;Odense;0
119 år;Ugift;I alt;2012K4;Hele landet;0
119 år;Ugift;I alt;2013K4;København;0
119 år;Ugift;I alt;2013K4;Aalborg;0
119 år;Ugift;I alt;2013K4;Aarhus;0
119 år;Ugift;I alt;2013K4;Esbjerg;0
119 år;Ugift;I alt;2013K4;Odense;0
119 år;Ugift;I alt;2013K4;Hele landet;0
119 år;Ugift;I alt;2014K4;København;0
119 år;Ugift;I alt;2014K4;Aalborg;0
119 år;Ugift;I alt;2014K4;Aarhus;0
119 år;Ugift;I alt;2014K4;Esbjerg;0
119 år;Ugift;I alt;2014K4;Odense;0
119 år;Ugift;I alt;2014K4;Hele landet;0
119 år;Ugift;I alt;2015K4;København;0
119 år;Ugift;I alt;2015K4;Aalborg;0
119 år;Ugift;I alt;2015K4;Aarhus;0
119 år;Ugift;I alt;2015K4;Esbjerg;0
119 år;Ugift;I alt;2015K4;Odense;0
119 år;Ugift;I alt;2015K4;Hele landet;0
119 år;Ugift;I alt;2016K4;København;0
119 år;Ugift;I alt;2016K4;Aalborg;0
119 år;Ugift;I alt;2016K4;Aarhus;0
119 år;Ugift;I alt;2016K4;Esbjerg;0
119 år;Ugift;I alt;2016K4;Odense;0
119 år;Ugift;I alt;2016K4;Hele landet;0
119 år;Ugift;I alt;2017K4;København;0
119 år;Ugift;I alt;2017K4;Aalborg;0
119 år;Ugift;I alt;2017K4;Aarhus;0
119 år;Ugift;I alt;2017K4;Esbjerg;0
119 år;Ugift;I alt;2017K4;Odense;0
119 år;Ugift;I alt;2017K4;Hele landet;0
119 år;Ugift;I alt;2018K4;København;0
119 år;Ugift;I alt;2018K4;Aalborg;0
119 år;Ugift;I alt;2018K4;Aarhus;0
119 år;Ugift;I alt;2018K4;Esbjerg;0
119 år;Ugift;I alt;2018K4;Odense;0
119 år;Ugift;I alt;2018K4;Hele landet;0
119 år;Ugift;I alt;2019K4;København;0
119 år;Ugift;I alt;2019K4;Aalborg;0
119 år;Ugift;I alt;2019K4;Aarhus;0
119 år;Ugift;I alt;2019K4;Esbjerg;0
119 år;Ugift;I alt;2019K4;Odense;0
119 år;Ugift;I alt;2019K4;Hele landet;0
119 år;Ugift;I alt;2020K4;København;0
119 år;Ugift;I alt;2020K4;Aalborg;0
119 år;Ugift;I alt;2020K4;Aarhus;0
119 år;Ugift;I alt;2020K4;Esbjerg;0
119 år;Ugift;I alt;2020K4;Odense;0
119 år;Ugift;I alt;2020K4;Hele landet;0
119 år;Gift/separeret;I alt;2008K4;København;0
119 år;Gift/separeret;I alt;2008K4;Aalborg;0
119 år;Gift/separeret;I alt;2008K4;Aarhus;0
119 år;Gift/separeret;I alt;2008K4;Esbjerg;0
119 år;Gift/separeret;I alt;2008K4;Odense;0
119 år;Gift/separeret;I alt;2008K4;Hele landet;0
119 år;Gift/separeret;I alt;2009K4;København;0
119 år;Gift/separeret;I alt;2009K4;Aalborg;0
119 år;Gift/separeret;I alt;2009K4;Aarhus;0
119 år;Gift/separeret;I alt;2009K4;Esbjerg;0
119 år;Gift/separeret;I alt;2009K4;Odense;0
119 år;Gift/separeret;I alt;2009K4;Hele landet;0
119 år;Gift/separeret;I alt;2010K4;København;0
119 år;Gift/separeret;I alt;2010K4;Aalborg;0
119 år;Gift/separeret;I alt;2010K4;Aarhus;0
119 år;Gift/separeret;I alt;2010K4;Esbjerg;0
119 år;Gift/separeret;I alt;2010K4;Odense;0
119 år;Gift/separeret;I alt;2010K4;Hele landet;0
119 år;Gift/separeret;I alt;2011K4;København;0
119 år;Gift/separeret;I alt;2011K4;Aalborg;0
119 år;Gift/separeret;I alt;2011K4;Aarhus;0
119 år;Gift/separeret;I alt;2011K4;Esbjerg;0
119 år;Gift/separeret;I alt;2011K4;Odense;0
119 år;Gift/separeret;I alt;2011K4;Hele landet;0
119 år;Gift/separeret;I alt;2012K4;København;0
119 år;Gift/separeret;I alt;2012K4;Aalborg;0
119 år;Gift/separeret;I alt;2012K4;Aarhus;0
119 år;Gift/separeret;I alt;2012K4;Esbjerg;0
119 år;Gift/separeret;I alt;2012K4;Odense;0
119 år;Gift/separeret;I alt;2012K4;Hele landet;0
119 år;Gift/separeret;I alt;2013K4;København;0
119 år;Gift/separeret;I alt;2013K4;Aalborg;0
119 år;Gift/separeret;I alt;2013K4;Aarhus;0
119 år;Gift/separeret;I alt;2013K4;Esbjerg;0
119 år;Gift/separeret;I alt;2013K4;Odense;0
119 år;Gift/separeret;I alt;2013K4;Hele landet;0
119 år;Gift/separeret;I alt;2014K4;København;0
119 år;Gift/separeret;I alt;2014K4;Aalborg;0
119 år;Gift/separeret;I alt;2014K4;Aarhus;0
119 år;Gift/separeret;I alt;2014K4;Esbjerg;0
119 år;Gift/separeret;I alt;2014K4;Odense;0
119 år;Gift/separeret;I alt;2014K4;Hele landet;0
119 år;Gift/separeret;I alt;2015K4;København;0
119 år;Gift/separeret;I alt;2015K4;Aalborg;0
119 år;Gift/separeret;I alt;2015K4;Aarhus;0
119 år;Gift/separeret;I alt;2015K4;Esbjerg;0
119 år;Gift/separeret;I alt;2015K4;Odense;0
119 år;Gift/separeret;I alt;2015K4;Hele landet;0
119 år;Gift/separeret;I alt;2016K4;København;0
119 år;Gift/separeret;I alt;2016K4;Aalborg;0
119 år;Gift/separeret;I alt;2016K4;Aarhus;0
119 år;Gift/separeret;I alt;2016K4;Esbjerg;0
119 år;Gift/separeret;I alt;2016K4;Odense;0
119 år;Gift/separeret;I alt;2016K4;Hele landet;0
119 år;Gift/separeret;I alt;2017K4;København;0
119 år;Gift/separeret;I alt;2017K4;Aalborg;0
119 år;Gift/separeret;I alt;2017K4;Aarhus;0
119 år;Gift/separeret;I alt;2017K4;Esbjerg;0
119 år;Gift/separeret;I alt;2017K4;Odense;0
119 år;Gift/separeret;I alt;2017K4;Hele landet;0
119 år;Gift/separeret;I alt;2018K4;København;0
119 år;Gift/separeret;I alt;2018K4;Aalborg;0
119 år;Gift/separeret;I alt;2018K4;Aarhus;0
119 år;Gift/separeret;I alt;2018K4;Esbjerg;0
119 år;Gift/separeret;I alt;2018K4;Odense;0
119 år;Gift/separeret;I alt;2018K4;Hele landet;0
119 år;Gift/separeret;I alt;2019K4;København;0
119 år;Gift/separeret;I alt;2019K4;Aalborg;0
119 år;Gift/separeret;I alt;2019K4;Aarhus;0
119 år;Gift/separeret;I alt;2019K4;Esbjerg;0
119 år;Gift/separeret;I alt;2019K4;Odense;0
119 år;Gift/separeret;I alt;2019K4;Hele landet;0
119 år;Gift/separeret;I alt;2020K4;København;0
119 år;Gift/separeret;I alt;2020K4;Aalborg;0
119 år;Gift/separeret;I alt;2020K4;Aarhus;0
119 år;Gift/separeret;I alt;2020K4;Esbjerg;0
119 år;Gift/separeret;I alt;2020K4;Odense;0
119 år;Gift/separeret;I alt;2020K4;Hele landet;0
119 år;Enke/enkemand;I alt;2008K4;København;0
119 år;Enke/enkemand;I alt;2008K4;Aalborg;0
119 år;Enke/enkemand;I alt;2008K4;Aarhus;0
119 år;Enke/enkemand;I alt;2008K4;Esbjerg;0
119 år;Enke/enkemand;I alt;2008K4;Odense;0
119 år;Enke/enkemand;I alt;2008K4;Hele landet;0
119 år;Enke/enkemand;I alt;2009K4;København;0
119 år;Enke/enkemand;I alt;2009K4;Aalborg;0
119 år;Enke/enkemand;I alt;2009K4;Aarhus;0
119 år;Enke/enkemand;I alt;2009K4;Esbjerg;0
119 år;Enke/enkemand;I alt;2009K4;Odense;0
119 år;Enke/enkemand;I alt;2009K4;Hele landet;0
119 år;Enke/enkemand;I alt;2010K4;København;0
119 år;Enke/enkemand;I alt;2010K4;Aalborg;0
119 år;Enke/enkemand;I alt;2010K4;Aarhus;0
119 år;Enke/enkemand;I alt;2010K4;Esbjerg;0
119 år;Enke/enkemand;I alt;2010K4;Odense;0
119 år;Enke/enkemand;I alt;2010K4;Hele landet;0
119 år;Enke/enkemand;I alt;2011K4;København;0
119 år;Enke/enkemand;I alt;2011K4;Aalborg;0
119 år;Enke/enkemand;I alt;2011K4;Aarhus;0
119 år;Enke/enkemand;I alt;2011K4;Esbjerg;0
119 år;Enke/enkemand;I alt;2011K4;Odense;0
119 år;Enke/enkemand;I alt;2011K4;Hele landet;0
119 år;Enke/enkemand;I alt;2012K4;København;0
119 år;Enke/enkemand;I alt;2012K4;Aalborg;0
119 år;Enke/enkemand;I alt;2012K4;Aarhus;0
119 år;Enke/enkemand;I alt;2012K4;Esbjerg;0
119 år;Enke/enkemand;I alt;2012K4;Odense;0
119 år;Enke/enkemand;I alt;2012K4;Hele landet;0
119 år;Enke/enkemand;I alt;2013K4;København;0
119 år;Enke/enkemand;I alt;2013K4;Aalborg;0
119 år;Enke/enkemand;I alt;2013K4;Aarhus;0
119 år;Enke/enkemand;I alt;2013K4;Esbjerg;0
119 år;Enke/enkemand;I alt;2013K4;Odense;0
119 år;Enke/enkemand;I alt;2013K4;Hele landet;0
119 år;Enke/enkemand;I alt;2014K4;København;0
119 år;Enke/enkemand;I alt;2014K4;Aalborg;0
119 år;Enke/enkemand;I alt;2014K4;Aarhus;0
119 år;Enke/enkemand;I alt;2014K4;Esbjerg;0
119 år;Enke/enkemand;I alt;2014K4;Odense;0
119 år;Enke/enkemand;I alt;2014K4;Hele landet;0
119 år;Enke/enkemand;I alt;2015K4;København;0
119 år;Enke/enkemand;I alt;2015K4;Aalborg;0
119 år;Enke/enkemand;I alt;2015K4;Aarhus;0
119 år;Enke/enkemand;I alt;2015K4;Esbjerg;0
119 år;Enke/enkemand;I alt;2015K4;Odense;0
119 år;Enke/enkemand;I alt;2015K4;Hele landet;0
119 år;Enke/enkemand;I alt;2016K4;København;0
119 år;Enke/enkemand;I alt;2016K4;Aalborg;0
119 år;Enke/enkemand;I alt;2016K4;Aarhus;0
119 år;Enke/enkemand;I alt;2016K4;Esbjerg;0
119 år;Enke/enkemand;I alt;2016K4;Odense;0
119 år;Enke/enkemand;I alt;2016K4;Hele landet;0
119 år;Enke/enkemand;I alt;2017K4;København;0
119 år;Enke/enkemand;I alt;2017K4;Aalborg;0
119 år;Enke/enkemand;I alt;2017K4;Aarhus;0
119 år;Enke/enkemand;I alt;2017K4;Esbjerg;0
119 år;Enke/enkemand;I alt;2017K4;Odense;0
119 år;Enke/enkemand;I alt;2017K4;Hele landet;0
119 år;Enke/enkemand;I alt;2018K4;København;0
119 år;Enke/enkemand;I alt;2018K4;Aalborg;0
119 år;Enke/enkemand;I alt;2018K4;Aarhus;0
119 år;Enke/enkemand;I alt;2018K4;Esbjerg;0
119 år;Enke/enkemand;I alt;2018K4;Odense;0
119 år;Enke/enkemand;I alt;2018K4;Hele landet;0
119 år;Enke/enkemand;I alt;2019K4;København;0
119 år;Enke/enkemand;I alt;2019K4;Aalborg;0
119 år;Enke/enkemand;I alt;2019K4;Aarhus;0
119 år;Enke/enkemand;I alt;2019K4;Esbjerg;0
119 år;Enke/enkemand;I alt;2019K4;Odense;0
119 år;Enke/enkemand;I alt;2019K4;Hele landet;0
119 år;Enke/enkemand;I alt;2020K4;København;0
119 år;Enke/enkemand;I alt;2020K4;Aalborg;0
119 år;Enke/enkemand;I alt;2020K4;Aarhus;0
119 år;Enke/enkemand;I alt;2020K4;Esbjerg;0
119 år;Enke/enkemand;I alt;2020K4;Odense;0
119 år;Enke/enkemand;I alt;2020K4;Hele landet;0
119 år;Fraskilt;I alt;2008K4;København;0
119 år;Fraskilt;I alt;2008K4;Aalborg;0
119 år;Fraskilt;I alt;2008K4;Aarhus;0
119 år;Fraskilt;I alt;2008K4;Esbjerg;0
119 år;Fraskilt;I alt;2008K4;Odense;0
119 år;Fraskilt;I alt;2008K4;Hele landet;0
119 år;Fraskilt;I alt;2009K4;København;0
119 år;Fraskilt;I alt;2009K4;Aalborg;0
119 år;Fraskilt;I alt;2009K4;Aarhus;0
119 år;Fraskilt;I alt;2009K4;Esbjerg;0
119 år;Fraskilt;I alt;2009K4;Odense;0
119 år;Fraskilt;I alt;2009K4;Hele landet;0
119 år;Fraskilt;I alt;2010K4;København;0
119 år;Fraskilt;I alt;2010K4;Aalborg;0
119 år;Fraskilt;I alt;2010K4;Aarhus;0
119 år;Fraskilt;I alt;2010K4;Esbjerg;0
119 år;Fraskilt;I alt;2010K4;Odense;0
